movie_id,cast,crew
12211,"[{""cast_id"": 1, ""character"": ""Connor MacLeod"", ""credit_id"": ""52fe44ca9251416c7504113d"", ""gender"": 2, ""id"": 38559, ""name"": ""Christopher Lambert"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Jacob Kell"", ""credit_id"": ""52fe44ca9251416c75041141"", ""gender"": 2, ""id"": 27422, ""name"": ""Bruce Payne"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Duncan MacLeod"", ""credit_id"": ""52fe44ca9251416c75041145"", ""gender"": 2, ""id"": 71900, ""name"": ""Adrian Paul"", ""order"": 2}]","[{""credit_id"": ""52fe44ca9251416c75041151"", ""department"": ""Directing"", ""gender"": 2, ""id"": 71901, ""job"": ""Director"", ""name"": ""Douglas Aarniokoski""}]"
13816,"[{""cast_id"": 1, ""character"": ""Percival"", ""credit_id"": ""52fe45a69251416c7505da67"", ""gender"": 2, ""id"": 37934, ""name"": ""Andr\u00e9 Benjamin"", ""order"": 0}, {""cast_id"": 3, ""character"": ""Angel"", ""credit_id"": ""52fe45a69251416c7505da6b"", ""gender"": 1, ""id"": 52851, ""name"": ""Paula Patton"", ""order"": 2}, {""cast_id"": 4, ""character"": ""Trumpy"", ""credit_id"": ""52fe45a69251416c7505da6f"", ""gender"": 2, ""id"": 18288, ""name"": ""Terrence Howard"", ""order"": 3}]","[{""credit_id"": ""52fe45a69251416c7505dac9"", ""department"": ""Directing"", ""gender"": 2, ""id"": 75646, ""job"": ""Director"", ""name"": ""Bryan Barber""}]"
51828,"[{""cast_id"": 2, ""character"": ""Emma Morley"", ""credit_id"": ""52fe4806c3a36847f815497b"", ""gender"": 1, ""id"": 1813, ""name"": ""Anne Hathaway"", ""order"": 0}, {""cast_id"": 3, ""character"": ""Dexter Mayhew"", ""credit_id"": ""52fe4806c3a36847f815497f"", ""gender"": 2, ""id"": 38941, ""name"": ""Jim Sturgess"", ""order"": 1}, {""cast_id"": 6, ""character"": ""Alison Mayhew"", ""credit_id"": ""52fe4806c3a36847f8154983"", ""gender"": 1, ""id"": 1276, ""name"": ""Patricia Clarkson"", ""order"": 2}]","[{""credit_id"": ""52fe4806c3a36847f8154977"", ""department"": ""Directing"", ""gender"": 1, ""id"": 1176, ""job"": ""Director"", ""name"": ""Lone Scherfig""}]"
22798,"[{""cast_id"": 2, ""character"": ""Bliss Cavendar"", ""credit_id"": ""52fe4450c3a368484e01bfa3"", ""gender"": 1, ""id"": 27578, ""name"": ""Ellen Page"", ""order"": 0}, {""cast_id"": 14, ""character"": ""Pash"", ""credit_id"": ""52fe4450c3a368484e01bfd5"", ""gender"": 1, ""id"": 61178, ""name"": ""Alia Shawkat"", ""order"": 1}, {""cast_id"": 6, ""character"": ""Maggie Mayhem"", ""credit_id"": ""52fe4450c3a368484e01bfb3"", ""gender"": 1, ""id"": 41091, ""name"": ""Kristen Wiig"", ""order"": 2}]","[{""credit_id"": ""52fe444fc3a368484e01bf9f"", ""department"": ""Directing"", ""gender"": 1, ""id"": 69597, ""job"": ""Director"", ""name"": ""Drew Barrymore""}]"
7501,"[{""cast_id"": 1, ""character"": ""Matty Demaret"", ""credit_id"": ""52fe4480c3a36847f8099d0d"", ""gender"": 2, ""id"": 12834, ""name"": ""Barry Pepper"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Chris Scarpa"", ""credit_id"": ""52fe4480c3a36847f8099d11"", ""gender"": 0, ""id"": 52708, ""name"": ""Andy Davoli"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Johnny Marbles"", ""credit_id"": ""52fe4480c3a36847f8099d15"", ""gender"": 2, ""id"": 13922, ""name"": ""Seth Green"", ""order"": 2}]","[{""credit_id"": ""52fe4480c3a36847f8099d47"", ""department"": ""Directing"", ""gender"": 2, ""id"": 16304, ""job"": ""Director"", ""name"": ""Brian Koppelman""}, {""credit_id"": ""52fe4480c3a36847f8099d4d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 16305, ""job"": ""Director"", ""name"": ""David Levien""}]"
10743,"[{""cast_id"": 1, ""character"": ""Jake Vig"", ""credit_id"": ""52fe43ad9251416c75019c7d"", ""gender"": 2, ""id"": 12833, ""name"": ""Edward Burns"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Lily"", ""credit_id"": ""52fe43ad9251416c75019c81"", ""gender"": 1, ""id"": 3293, ""name"": ""Rachel Weisz"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Travis"", ""credit_id"": ""52fe43ad9251416c75019c85"", ""gender"": 2, ""id"": 9779, ""name"": ""Morris Chestnut"", ""order"": 2}]","[{""credit_id"": ""52fe43ad9251416c75019c97"", ""department"": ""Directing"", ""gender"": 2, ""id"": 15890, ""job"": ""Director"", ""name"": ""James Foley""}]"
37718,"[{""cast_id"": 1, ""character"": ""Steven Phillips"", ""credit_id"": ""52fe46679251416c9105354d"", ""gender"": 2, ""id"": 13, ""name"": ""Albert Brooks"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Sarah Little"", ""credit_id"": ""52fe46679251416c91053551"", ""gender"": 1, ""id"": 4430, ""name"": ""Sharon Stone"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Laura Phillips"", ""credit_id"": ""52fe46679251416c91053555"", ""gender"": 1, ""id"": 1533, ""name"": ""Andie MacDowell"", ""order"": 2}]","[{""credit_id"": ""52fe46679251416c91053567"", ""department"": ""Directing"", ""gender"": 2, ""id"": 13, ""job"": ""Director"", ""name"": ""Albert Brooks""}]"
15237,"[{""cast_id"": 1, ""character"": ""Cole Porter"", ""credit_id"": ""52fe46459251416c75072e79"", ""gender"": 2, ""id"": 8945, ""name"": ""Kevin Kline"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Linda Porter"", ""credit_id"": ""52fe46459251416c75072e7d"", ""gender"": 1, ""id"": 15852, ""name"": ""Ashley Judd"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Gabriel"", ""credit_id"": ""52fe46459251416c75072e81"", ""gender"": 2, ""id"": 378, ""name"": ""Jonathan Pryce"", ""order"": 2}]","[{""credit_id"": ""52fe46459251416c75072ea7"", ""department"": ""Directing"", ""gender"": 2, ""id"": 11472, ""job"": ""Director"", ""name"": ""Irwin Winkler""}]"
9686,"[{""cast_id"": 1, ""character"": ""Sheldon"", ""credit_id"": ""52fe451bc3a36847f80bce19"", ""gender"": 2, ""id"": 1243, ""name"": ""Woody Allen"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Psychiatrist"", ""credit_id"": ""52fe451bc3a36847f80bce1d"", ""gender"": 2, ""id"": 58529, ""name"": ""Marvin Chatinover"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Mother"", ""credit_id"": ""52fe451bc3a36847f80bce21"", ""gender"": 1, ""id"": 58530, ""name"": ""Mae Questel"", ""order"": 2}]","[{""credit_id"": ""52fe451bc3a36847f80bce5d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1776, ""job"": ""Director"", ""name"": ""Francis Ford Coppola""}, {""credit_id"": ""52fe451bc3a36847f80bce6f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1032, ""job"": ""Director"", ""name"": ""Martin Scorsese""}, {""credit_id"": ""52fe451bc3a36847f80bce57"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1243, ""job"": ""Director"", ""name"": ""Woody Allen""}]"
17644,[],"[{""credit_id"": ""52fe473b9251416c750921ff"", ""department"": ""Directing"", ""gender"": 2, ""id"": 104507, ""job"": ""Director"", ""name"": ""Steve Gomer""}]"
97430,"[{""cast_id"": 3, ""character"": ""Jack Knife"", ""credit_id"": ""52fe49df9251416c750d628b"", ""gender"": 2, ""id"": 934, ""name"": ""Russell Crowe"", ""order"": 0}, {""cast_id"": 5, ""character"": ""Madame Blossom"", ""credit_id"": ""52fe49df9251416c750d6293"", ""gender"": 1, ""id"": 140, ""name"": ""Lucy Liu"", ""order"": 1}, {""cast_id"": 4, ""character"": ""Lady Silk"", ""credit_id"": ""52fe49df9251416c750d628f"", ""gender"": 1, ""id"": 78324, ""name"": ""Jamie Chung"", ""order"": 2}]","[{""credit_id"": ""52fe49df9251416c750d629f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 150, ""job"": ""Director"", ""name"": ""RZA""}]"
12257,"[{""cast_id"": 1, ""character"": ""Sally Jackson"", ""credit_id"": ""52fe44d59251416c750428ef"", ""gender"": 1, ""id"": 69597, ""name"": ""Drew Barrymore"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Beatrice Lever"", ""credit_id"": ""52fe44d59251416c750428f3"", ""gender"": 0, ""id"": 11514, ""name"": ""Catherine O'Hara"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Dorian Montier"", ""credit_id"": ""52fe44d59251416c750428f7"", ""gender"": 2, ""id"": 36422, ""name"": ""Luke Wilson"", ""order"": 2}]","[{""credit_id"": ""52fe44d59251416c75042901"", ""department"": ""Directing"", ""gender"": 2, ""id"": 15002, ""job"": ""Director"", ""name"": ""Dean Parisot""}]"
13539,"[{""cast_id"": 1, ""character"": ""Samantha Cavanaugh"", ""credit_id"": ""52fe45789251416c750578ff"", ""gender"": 1, ""id"": 22290, ""name"": ""Leelee Sobieski"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Kelvin Morse"", ""credit_id"": ""52fe45789251416c75057903"", ""gender"": 2, ""id"": 21594, ""name"": ""Chris Klein"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Jasper Arnold"", ""credit_id"": ""52fe45789251416c75057907"", ""gender"": 2, ""id"": 2299, ""name"": ""Josh Hartnett"", ""order"": 2}]","[{""credit_id"": ""540eb0300e0a26419d000b13"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1219210, ""job"": ""Director"", ""name"": ""Mark Piznarski""}]"
68,"[{""cast_id"": 7, ""character"": ""Sam Lowry"", ""credit_id"": ""52fe4213c3a36847f8001e8f"", ""gender"": 2, ""id"": 378, ""name"": ""Jonathan Pryce"", ""order"": 0}, {""cast_id"": 8, ""character"": ""Archibald 'Harry' Tuttle"", ""credit_id"": ""52fe4213c3a36847f8001e93"", ""gender"": 2, ""id"": 380, ""name"": ""Robert De Niro"", ""order"": 1}, {""cast_id"": 9, ""character"": ""Mrs. Ida Lowry"", ""credit_id"": ""52fe4213c3a36847f8001e97"", ""gender"": 1, ""id"": 381, ""name"": ""Katherine Helmond"", ""order"": 2}]","[{""credit_id"": ""52fe4213c3a36847f8001e6d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 280, ""job"": ""Director"", ""name"": ""Terry Gilliam""}]"
14024,"[{""cast_id"": 1, ""character"": ""Teresa 'Terri' Fletcher"", ""credit_id"": ""52fe45c49251416c75061c95"", ""gender"": 1, ""id"": 5958, ""name"": ""Hilary Duff"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Jay Corgan"", ""credit_id"": ""52fe45c49251416c75061c99"", ""gender"": 2, ""id"": 78730, ""name"": ""Oliver James"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Simon Fletcher"", ""credit_id"": ""52fe45c49251416c75061c9d"", ""gender"": 2, ""id"": 18181, ""name"": ""David Keith"", ""order"": 2}]","[{""credit_id"": ""52fe45c49251416c75061cc7"", ""department"": ""Directing"", ""gender"": 2, ""id"": 129952, ""job"": ""Director"", ""name"": ""Sean McNamara""}]"
115,"[{""cast_id"": 12, ""character"": ""The Dude"", ""credit_id"": ""52fe421ac3a36847f8004131"", ""gender"": 2, ""id"": 1229, ""name"": ""Jeff Bridges"", ""order"": 0}, {""cast_id"": 13, ""character"": ""Walter Sobchak"", ""credit_id"": ""52fe421ac3a36847f8004135"", ""gender"": 2, ""id"": 1230, ""name"": ""John Goodman"", ""order"": 1}, {""cast_id"": 14, ""character"": ""Maude Lebowski"", ""credit_id"": ""52fe421ac3a36847f8004139"", ""gender"": 1, ""id"": 1231, ""name"": ""Julianne Moore"", ""order"": 2}]","[{""credit_id"": ""52fe4219c3a36847f80040f1"", ""department"": ""Directing"", ""gender"": 0, ""id"": 1223, ""job"": ""Director"", ""name"": ""Joel Coen""}]"
7874,"[{""cast_id"": 24, ""character"": ""Lazarus"", ""credit_id"": ""52fe4489c3a36847f809b7cb"", ""gender"": 2, ""id"": 2231, ""name"": ""Samuel L. Jackson"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Rae"", ""credit_id"": ""52fe4489c3a36847f809b763"", ""gender"": 1, ""id"": 6886, ""name"": ""Christina Ricci"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Ronnie Morgan"", ""credit_id"": ""52fe4489c3a36847f809b767"", ""gender"": 2, ""id"": 12111, ""name"": ""Justin Timberlake"", ""order"": 2}]","[{""credit_id"": ""52fe4489c3a36847f809b7a3"", ""department"": ""Directing"", ""gender"": 2, ""id"": 53267, ""job"": ""Director"", ""name"": ""Craig Brewer""}]"
4911,"[{""cast_id"": 11, ""character"": ""Eldon Perry"", ""credit_id"": ""52fe43e2c3a36847f807603d"", ""gender"": 2, ""id"": 6856, ""name"": ""Kurt Russell"", ""order"": 0}, {""cast_id"": 12, ""character"": ""Bobby Keough"", ""credit_id"": ""52fe43e2c3a36847f8076041"", ""gender"": 2, ""id"": 100, ""name"": ""Scott Speedman"", ""order"": 1}, {""cast_id"": 13, ""character"": ""Beth Williamson"", ""credit_id"": ""52fe43e2c3a36847f8076045"", ""gender"": 1, ""id"": 39977, ""name"": ""Michael Michele"", ""order"": 2}]","[{""credit_id"": ""52fe43e2c3a36847f807600f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 4037, ""job"": ""Director"", ""name"": ""Ron Shelton""}]"
1988,"[{""cast_id"": 17, ""character"": ""Mariane Pearl"", ""credit_id"": ""52fe4329c3a36847f803ee87"", ""gender"": 1, ""id"": 11701, ""name"": ""Angelina Jolie"", ""order"": 0}, {""cast_id"": 18, ""character"": ""Daniel Pearl"", ""credit_id"": ""52fe4329c3a36847f803ee8b"", ""gender"": 2, ""id"": 5346, ""name"": ""Dan Futterman"", ""order"": 1}, {""cast_id"": 32, ""character"": ""Captain"", ""credit_id"": ""52fe4329c3a36847f803eebf"", ""gender"": 2, ""id"": 76793, ""name"": ""Irrfan Khan"", ""order"": 2}]","[{""credit_id"": ""52fe4329c3a36847f803ee29"", ""department"": ""Directing"", ""gender"": 2, ""id"": 172, ""job"": ""Director"", ""name"": ""Michael Winterbottom""}]"
16222,"[{""cast_id"": 1, ""character"": ""Ashley Grant"", ""credit_id"": ""52fe46b99251416c7508154b"", ""gender"": 1, ""id"": 58006, ""name"": ""Jodi Lyn O'Keefe"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Ryan Woodman"", ""credit_id"": ""52fe46b99251416c7508154f"", ""gender"": 2, ""id"": 81295, ""name"": ""Shane West"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Maggie Carter"", ""credit_id"": ""52fe46b99251416c75081553"", ""gender"": 1, ""id"": 80109, ""name"": ""Marla Sokoloff"", ""order"": 2}]","[{""credit_id"": ""54437f5bc3a3683df7004410"", ""department"": ""Directing"", ""gender"": 0, ""id"": 161858, ""job"": ""Director"", ""name"": ""David Raynr""}]"
9557,"[{""cast_id"": 1, ""character"": ""Jerry Robinson"", ""credit_id"": ""52fe4509c3a36847f80b8963"", ""gender"": 2, ""id"": 9777, ""name"": ""Cuba Gooding Jr."", ""order"": 0}, {""cast_id"": 2, ""character"": ""Nick Ragoni"", ""credit_id"": ""52fe4509c3a36847f80b8967"", ""gender"": 2, ""id"": 52117, ""name"": ""Horatio Sanz"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Gabriella"", ""credit_id"": ""52fe4509c3a36847f80b896b"", ""gender"": 1, ""id"": 41901, ""name"": ""Roselyn S\u00e1nchez"", ""order"": 2}]","[{""credit_id"": ""52fe4509c3a36847f80b897d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 57962, ""job"": ""Director"", ""name"": ""Mort Nathan""}]"
9026,"[{""cast_id"": 1, ""character"": ""Algernon Moncrieff (\u201eAlgy\u201c)"", ""credit_id"": ""52fe44d3c3a36847f80ac317"", ""gender"": 2, ""id"": 4757, ""name"": ""Rupert Everett"", ""order"": 0}, {""cast_id"": 2, ""character"": ""John Worthing (\u201eJack\u201c)"", ""credit_id"": ""52fe44d3c3a36847f80ac31b"", ""gender"": 2, ""id"": 5472, ""name"": ""Colin Firth"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Cecily"", ""credit_id"": ""52fe44d3c3a36847f80ac31f"", ""gender"": 1, ""id"": 368, ""name"": ""Reese Witherspoon"", ""order"": 2}]","[{""credit_id"": ""52fe44d3c3a36847f80ac32d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 56710, ""job"": ""Director"", ""name"": ""Oliver Parker""}]"
57943,"[{""cast_id"": 1, ""character"": ""Scott Corrigan"", ""credit_id"": ""52fe494dc3a36847f81934c5"", ""gender"": 2, ""id"": 55152, ""name"": ""Campbell Scott"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Elizabeth Whitcomb"", ""credit_id"": ""52fe494dc3a36847f81934c9"", ""gender"": 1, ""id"": 10431, ""name"": ""Jennifer Jason Leigh"", ""order"": 1}, {""cast_id"": 4, ""character"": ""Everett Reagle"", ""credit_id"": ""55e506e1c3a3681405000a01"", ""gender"": 2, ""id"": 29792, ""name"": ""David Dukes"", ""order"": 2}]","[{""credit_id"": ""52fe494dc3a36847f81934cf"", ""department"": ""Directing"", ""gender"": 2, ""id"": 29648, ""job"": ""Director"", ""name"": ""Dan Curtis""}]"
18276,"[{""cast_id"": 5, ""character"": ""Delinko"", ""credit_id"": ""52fe47709251416c750994cf"", ""gender"": 2, ""id"": 36422, ""name"": ""Luke Wilson"", ""order"": 0}, {""cast_id"": 6, ""character"": ""Roy Eberhardt"", ""credit_id"": ""52fe47709251416c750994d3"", ""gender"": 2, ""id"": 33235, ""name"": ""Logan Lerman"", ""order"": 1}, {""cast_id"": 7, ""character"": ""Beatrice \""The Bear\"" Leep"", ""credit_id"": ""52fe47709251416c750994d7"", ""gender"": 1, ""id"": 60073, ""name"": ""Brie Larson"", ""order"": 2}]","[{""credit_id"": ""52fe47709251416c750994cb"", ""department"": ""Directing"", ""gender"": 2, ""id"": 151232, ""job"": ""Director"", ""name"": ""Wil Shriner""}]"
8321,"[{""cast_id"": 11, ""character"": ""Ray"", ""credit_id"": ""52fe449ec3a36847f80a06d9"", ""gender"": 2, ""id"": 72466, ""name"": ""Colin Farrell"", ""order"": 0}, {""cast_id"": 12, ""character"": ""Ken Daley"", ""credit_id"": ""52fe449ec3a36847f80a06dd"", ""gender"": 2, ""id"": 2039, ""name"": ""Brendan Gleeson"", ""order"": 1}, {""cast_id"": 13, ""character"": ""Harry Waters"", ""credit_id"": ""52fe449ec3a36847f80a06e1"", ""gender"": 2, ""id"": 5469, ""name"": ""Ralph Fiennes"", ""order"": 2}]","[{""credit_id"": ""52fe449ec3a36847f80a069f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 54472, ""job"": ""Director"", ""name"": ""Martin McDonagh""}]"
72359,"[{""cast_id"": 4, ""character"": ""Wade Walker"", ""credit_id"": ""52fe4866c3a368484e0f6c03"", ""gender"": 2, ""id"": 64342, ""name"": ""Craig Robinson"", ""order"": 0}, {""cast_id"": 3, ""character"": ""Grace Peeples"", ""credit_id"": ""52fe4866c3a368484e0f6bff"", ""gender"": 1, ""id"": 11703, ""name"": ""Kerry Washington"", ""order"": 1}, {""cast_id"": 6, ""character"": ""Virgil Peeples"", ""credit_id"": ""52fe4866c3a368484e0f6c0b"", ""gender"": 2, ""id"": 58563, ""name"": ""David Alan Grier"", ""order"": 2}]","[{""credit_id"": ""52fe4866c3a368484e0f6bf5"", ""department"": ""Directing"", ""gender"": 0, ""id"": 84124, ""job"": ""Director"", ""name"": ""Tina Gordon Chism""}]"
10186,"[{""cast_id"": 4, ""character"": ""Robert 'Fish' Fishman"", ""credit_id"": ""52fe433d9251416c75008d19"", ""gender"": 2, ""id"": 11678, ""name"": ""Rainn Wilson"", ""order"": 0}, {""cast_id"": 5, ""character"": ""Matt Gadman"", ""credit_id"": ""52fe433d9251416c75008d1d"", ""gender"": 2, ""id"": 54415, ""name"": ""Josh Gad"", ""order"": 1}, {""cast_id"": 6, ""character"": ""Kim"", ""credit_id"": ""52fe433d9251416c75008d21"", ""gender"": 1, ""id"": 18979, ""name"": ""Christina Applegate"", ""order"": 2}]","[{""credit_id"": ""52fe433d9251416c75008d09"", ""department"": ""Directing"", ""gender"": 2, ""id"": 57630, ""job"": ""Director"", ""name"": ""Peter Cattaneo""}]"
25704,"[{""cast_id"": 2, ""character"": ""Ryden Malby"", ""credit_id"": ""52fe44d8c3a368484e03a2d1"", ""gender"": 1, ""id"": 6279, ""name"": ""Alexis Bledel"", ""order"": 0}, {""cast_id"": 4, ""character"": ""Adam Davies"", ""credit_id"": ""52fe44d8c3a368484e03a2d9"", ""gender"": 2, ""id"": 70303, ""name"": ""Zach Gilford"", ""order"": 1}, {""cast_id"": 8, ""character"": ""David Santiago"", ""credit_id"": ""52fe44d8c3a368484e03a2e9"", ""gender"": 2, ""id"": 17289, ""name"": ""Rodrigo Santoro"", ""order"": 2}]","[{""credit_id"": ""52fe44d8c3a368484e03a2cd"", ""department"": ""Directing"", ""gender"": 1, ""id"": 12058, ""job"": ""Director"", ""name"": ""Vicky Jenson""}]"
133694,"[{""cast_id"": 5, ""character"": ""Steve Butler"", ""credit_id"": ""52fe4bb8c3a368484e196937"", ""gender"": 2, ""id"": 1892, ""name"": ""Matt Damon"", ""order"": 0}, {""cast_id"": 6, ""character"": ""Dustin Noble"", ""credit_id"": ""52fe4bb8c3a368484e19693b"", ""gender"": 2, ""id"": 17697, ""name"": ""John Krasinski"", ""order"": 1}, {""cast_id"": 7, ""character"": ""Sue Thomason"", ""credit_id"": ""52fe4bb8c3a368484e19693f"", ""gender"": 1, ""id"": 3910, ""name"": ""Frances McDormand"", ""order"": 2}]","[{""credit_id"": ""52fe4bb8c3a368484e196921"", ""department"": ""Directing"", ""gender"": 2, ""id"": 5216, ""job"": ""Director"", ""name"": ""Gus Van Sant""}]"
19265,"[{""cast_id"": 5, ""character"": ""Boris Yellnikoff"", ""credit_id"": ""52fe47ca9251416c750a596b"", ""gender"": 2, ""id"": 16376, ""name"": ""Larry David"", ""order"": 0}, {""cast_id"": 6, ""character"": ""Melodie St. Ann Celestine"", ""credit_id"": ""52fe47ca9251416c750a596f"", ""gender"": 1, ""id"": 38940, ""name"": ""Evan Rachel Wood"", ""order"": 1}, {""cast_id"": 7, ""character"": ""Boris' Friend #1"", ""credit_id"": ""52fe47ca9251416c750a5973"", ""gender"": 2, ""id"": 16328, ""name"": ""Adam Brooks"", ""order"": 2}]","[{""credit_id"": ""52fe47ca9251416c750a5955"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1243, ""job"": ""Director"", ""name"": ""Woody Allen""}]"
36047,"[{""cast_id"": 1, ""character"": ""Brittany"", ""credit_id"": ""52fe45c99251416c9103e52b"", ""gender"": 1, ""id"": 65239, ""name"": ""Susan Ward"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Adrien"", ""credit_id"": ""52fe45c99251416c9103e52f"", ""gender"": 1, ""id"": 15010, ""name"": ""Lori Heuring"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Matt"", ""credit_id"": ""52fe45c99251416c9103e533"", ""gender"": 2, ""id"": 33286, ""name"": ""Matthew Settle"", ""order"": 2}]","[{""credit_id"": ""52fe45c99251416c9103e539"", ""department"": ""Directing"", ""gender"": 1, ""id"": 56263, ""job"": ""Director"", ""name"": ""Mary Lambert""}]"
8053,"[{""cast_id"": 3, ""character"": ""Pete Perkins"", ""credit_id"": ""52fe448ec3a36847f809cc8f"", ""gender"": 2, ""id"": 2176, ""name"": ""Tommy Lee Jones"", ""order"": 0}, {""cast_id"": 4, ""character"": ""Mike Norton"", ""credit_id"": ""52fe448ec3a36847f809cc93"", ""gender"": 2, ""id"": 12834, ""name"": ""Barry Pepper"", ""order"": 1}, {""cast_id"": 6, ""character"": ""Belmont"", ""credit_id"": ""52fe448ec3a36847f809cc9b"", ""gender"": 2, ""id"": 20309, ""name"": ""Dwight Yoakam"", ""order"": 2}]","[{""credit_id"": ""52fe448ec3a36847f809cc85"", ""department"": ""Directing"", ""gender"": 2, ""id"": 2176, ""job"": ""Director"", ""name"": ""Tommy Lee Jones""}]"
2290,"[{""cast_id"": 20, ""character"": ""Jakob Heym"", ""credit_id"": ""52fe434ac3a36847f8049147"", ""gender"": 2, ""id"": 2157, ""name"": ""Robin Williams"", ""order"": 0}, {""cast_id"": 21, ""character"": ""Prof. Dr. Kirschbaum"", ""credit_id"": ""52fe434ac3a36847f804914b"", ""gender"": 2, ""id"": 12647, ""name"": ""Armin Mueller-Stahl"", ""order"": 1}, {""cast_id"": 22, ""character"": ""Lina Kronstein"", ""credit_id"": ""52fe434ac3a36847f804914f"", ""gender"": 1, ""id"": 23621, ""name"": ""Hannah Taylor-Gordon"", ""order"": 2}]","[{""credit_id"": ""52fe434ac3a36847f804917d"", ""department"": ""Directing"", ""gender"": 2, ""id"": 18204, ""job"": ""Director"", ""name"": ""Peter Kassovitz""}]"
5236,"[{""cast_id"": 35, ""character"": ""Harry Lockhart"", ""credit_id"": ""52fe43fec3a36847f807c457"", ""gender"": 2, ""id"": 3223, ""name"": ""Robert Downey Jr."", ""order"": 0}, {""cast_id"": 2, ""character"": ""Gay Perry"", ""credit_id"": ""52fe43fec3a36847f807c3b9"", ""gender"": 2, ""id"": 5576, ""name"": ""Val Kilmer"", ""order"": 1}, {""cast_id"": 3, ""character"": ""Harmony Faith Lane"", ""credit_id"": ""52fe43fec3a36847f807c3bd"", ""gender"": 1, ""id"": 11705, ""name"": ""Michelle Monaghan"", ""order"": 2}]","[{""credit_id"": ""52fe43fec3a36847f807c441"", ""department"": ""Directing"", ""gender"": 2, ""id"": 1108, ""job"": ""Director"", ""name"": ""Shane Black""}]"
6552,"[{""cast_id"": 1, ""character"": ""Anton"", ""credit_id"": ""52fe445ac3a36847f8090ec3"", ""gender"": 2, ""id"": 50398, ""name"": ""Devon Sawa"", ""order"": 0}, {""cast_id"": 2, ""character"": ""Mick"", ""credit_id"": ""52fe445ac3a36847f8090ec7"", ""gender"": 2, ""id"": 13922, ""name"": ""Seth Green"", ""order"": 1}, {""cast_id"": 4, ""character"": ""Molly"", ""credit_id"": ""52fe445ac3a36847f8090ecb"", ""gender"": 1, ""id"": 56731, ""name"": ""Jessica Alba"", ""order"": 3}]","[{""credit_id"": ""52fe445ac3a36847f8090ee9"", ""department"": ""Directing"", ""gender"": 2, ""id"": 50719, ""job"": ""Director"", ""name"": ""Rodman Flender""}]"
1018,"[{""cast_id"": 8, ""character"": ""Betty Elms"", ""credit_id"": ""52fe42e4c3a36847f802aebb"", ""gender"": 1, ""id"": 3489, ""name"": ""Naomi Watts"", ""order"": 0}, {""cast_id"": 9, ""character"": ""Rita"", ""credit_id"": ""52fe42e4c3a36847f802aebf"", ""gender"": 1, ""id"": 15007, ""name"": ""Laura Harring"", ""order"": 1}, {""cast_id"": 10, ""character"": ""Catherine Lenoix"", ""credit_id"": ""52fe42e5c3a36847f802aec3"", ""gender"": 1, ""id"": 15008, ""name"": ""Ann Miller"", ""order"": 2}]","[{""credit_id"": ""52fe42e4c3a36847f802ae9f"", ""department"": ""Directing"", ""gender"": 2, ""id"": 5602, ""job"": ""Director"", ""name"": ""David Lynch""}]"
